X ; Y ; Vx ; Vy ;
0.125405 ; 0.955796 ; 0.059846 ; 0.209329 ;
0.304861 ; 0.249792 ; -0.044484 ; 0.213122 ;
0.162712 ; 0.260309 ; -0.108628 ; 0.188679 ;
0.419950 ; 0.106819 ; -0.073879 ; 0.204797 ;
0.012248 ; 0.240618 ; -0.136588 ; -0.169540 ;
0.261432 ; 0.395740 ; -0.264562 ; 0.100147 ;
0.282533 ; 0.576123 ; -0.185623 ; -0.113772 ;
0.238719 ; 0.662364 ; -0.019421 ; -0.216847 ;
0.198065 ; 0.607934 ; -0.142594 ; 0.164520 ;
0.906011 ; 0.797600 ; 0.180587 ; 0.121608 ;
0.284724 ; 0.595107 ; 0.048710 ; 0.212197 ;
0.626158 ; 0.588423 ; 0.130502 ; -0.174268 ;
0.798314 ; 0.595918 ; 0.110343 ; 0.187682 ;
0.485400 ; 0.925343 ; 0.128349 ; -0.175859 ;
0.105409 ; 0.969938 ; 0.078197 ; 0.203188 ;
0.187880 ; 0.607765 ; -0.012511 ; -0.217356 ;
0.781217 ; 0.506421 ; 0.133691 ; 0.171833 ;
0.333821 ; 0.791469 ; 0.201649 ; 0.082082 ;
0.954248 ; 0.178175 ; 0.054304 ; -0.210834 ;
0.008864 ; 0.048766 ; 0.116535 ; -0.183901 ;
0.955853 ; 0.524270 ; 0.024923 ; -0.216284 ;
0.305012 ; 0.070470 ; 0.074609 ; 0.204532 ;
0.145959 ; 0.647785 ; 0.197344 ; -0.091953 ;
0.487514 ; 0.968691 ; 0.130967 ; 0.173919 ;
0.213686 ; 0.847497 ; -0.131299 ; -0.173668 ;
0.259789 ; 0.228822 ; 0.129797 ; -0.174793 ;
0.675526 ; 0.874113 ; 0.197836 ; -0.090891 ;
0.745074 ; 0.275216 ; -0.164561 ; 0.142548 ;
0.735981 ; 0.804853 ; 0.009123 ; -0.217524 ;
0.327689 ; 0.652627 ; -0.011395 ; -0.217417 ;
0.962188 ; 0.552967 ; -0.075991 ; 0.204023 ;
0.839762 ; 0.857101 ; -0.066424 ; -0.207335 ;
0.143628 ; 0.986866 ; 0.015475 ; -0.217165 ;
0.760577 ; 0.765633 ; 0.089719 ; -0.198370 ;
0.848269 ; 0.698410 ; 0.129452 ; -0.175049 ;
0.357595 ; 0.709423 ; 0.122901 ; 0.179709 ;
0.148231 ; 0.369359 ; -0.174673 ; 0.129959 ;
0.244950 ; 0.158872 ; -0.215895 ; 0.028096 ;
0.151519 ; 0.778781 ; 0.112589 ; 0.186343 ;
0.105428 ; 0.048494 ; -0.197610 ; -0.091381 ;
0.363937 ; 0.433810 ; 0.016644 ; -0.217078 ;
0.859868 ; 0.712519 ; -0.215709 ; -0.029491 ;
0.511409 ; 0.826171 ; 0.166049 ; -0.140811 ;
0.999115 ; 0.450861 ; 0.086463 ; -0.199810 ;
0.110399 ; 0.302861 ; -0.097280 ; -0.194773 ;
0.335710 ; 0.724919 ; -0.176055 ; -0.128080 ;
0.809977 ; 0.578345 ; 0.107060 ; 0.189573 ;
0.251313 ; 0.969839 ; 0.158076 ; 0.149707 ;
0.270903 ; 0.855779 ; -0.018411 ; 0.216936 ;
0.229871 ; 0.035260 ; -0.199138 ; -0.088001 ;
0.623753 ; 0.588347 ; -0.014996 ; 0.217198 ;
0.173295 ; 0.259077 ; 0.153584 ; 0.154311 ;
0.005311 ; 0.852712 ; 0.030903 ; -0.215511 ;
0.926811 ; 0.148590 ; 0.049135 ; 0.212098 ;
0.202184 ; 0.360113 ; -0.081852 ; 0.201743 ;
0.146211 ; 0.703199 ; 0.128562 ; -0.175704 ;
0.221103 ; 0.071585 ; -0.184414 ; -0.115722 ;
0.437061 ; 0.358810 ; -0.130475 ; 0.174288 ;
0.033919 ; 0.469383 ; -0.069600 ; 0.206291 ;
0.673425 ; 0.543343 ; -0.105532 ; 0.190428 ;
0.294058 ; 0.419547 ; -0.204613 ; 0.074388 ;
0.652941 ; 0.877581 ; -0.021162 ; -0.216684 ;
0.930194 ; 0.687984 ; -0.212068 ; -0.049267 ;
0.168856 ; 0.991872 ; 0.161743 ; -0.145736 ;
0.034033 ; 0.063129 ; 0.090715 ; -0.197916 ;
0.044318 ; 0.960068 ; 0.169398 ; -0.136764 ;
0.648442 ; 0.113108 ; 0.142275 ; 0.164796 ;
0.037449 ; 0.372711 ; 0.199244 ; 0.087760 ;
0.151954 ; 0.557662 ; -0.116110 ; -0.184170 ;
0.461398 ; 0.024364 ; 0.016697 ; 0.217074 ;
0.652475 ; 0.284875 ; 0.189809 ; 0.106642 ;
0.563145 ; 0.231350 ; -0.151790 ; -0.156076 ;
0.485697 ; 0.964993 ; -0.131458 ; -0.173547 ;
0.756392 ; 0.777145 ; 0.022345 ; -0.216566 ;
0.294554 ; 0.318942 ; 0.121080 ; 0.180941 ;
0.153517 ; 0.472334 ; -0.205583 ; -0.071664 ;
0.462060 ; 0.983747 ; -0.090888 ; 0.197837 ;
0.979239 ; 0.347911 ; 0.144548 ; -0.162806 ;
0.754891 ; 0.025372 ; 0.086715 ; -0.199701 ;
0.570992 ; 0.474713 ; 0.098516 ; -0.194151 ;
0.318821 ; 0.068134 ; 0.183816 ; -0.116669 ;
0.710025 ; 0.401707 ; 0.070158 ; -0.206102 ;
0.536831 ; 0.041998 ; 0.034026 ; 0.215040 ;
0.155972 ; 0.224804 ; 0.032790 ; 0.215232 ;
0.070377 ; 0.563083 ; 0.150541 ; -0.157281 ;
0.117851 ; 0.271767 ; -0.077639 ; -0.203401 ;
0.423542 ; 0.946571 ; -0.020737 ; 0.216726 ;
0.064488 ; 0.431310 ; 0.095034 ; -0.195879 ;
0.962289 ; 0.819681 ; 0.125332 ; -0.178022 ;
0.474824 ; 0.082954 ; 0.097333 ; 0.194747 ;
0.561852 ; 0.393596 ; -0.155763 ; 0.152111 ;
0.690899 ; 0.665237 ; 0.103526 ; 0.191527 ;
0.280628 ; 0.324689 ; -0.187311 ; -0.110971 ;
0.140219 ; 0.872344 ; -0.205370 ; 0.072271 ;
0.480403 ; 0.233525 ; 0.163963 ; -0.143235 ;
0.339248 ; 0.466560 ; -0.095380 ; -0.195711 ;
0.136970 ; 0.821934 ; 0.080321 ; -0.176770 ;
0.646439 ; 0.721881 ; -0.097998 ; -0.194413 ;
0.656754 ; 0.641139 ; 0.181597 ; -0.120094 ;
0.361679 ; 0.486987 ; 0.080310 ; -0.202362 ;
0.363374 ; 0.450122 ; 0.073121 ; 0.205069 ;
0.873326 ; 0.880194 ; -0.216014 ; -0.027162 ;
0.021789 ; 0.236628 ; -0.137691 ; 0.168645 ;
0.168500 ; 0.602131 ; 0.043195 ; -0.213387 ;
0.154583 ; 0.840601 ; -0.117412 ; -0.183342 ;
0.324241 ; 0.882999 ; 0.166767 ; -0.139960 ;
0.366169 ; 0.210062 ; 0.165517 ; -0.141435 ;
0.429501 ; 0.043514 ; 0.050411 ; 0.211799 ;
0.587987 ; 0.275494 ; 0.163537 ; 0.143720 ;
0.943336 ; 0.685136 ; -0.073307 ; -0.205003 ;
0.974551 ; 0.454994 ; -0.166554 ; 0.140213 ;
0.444255 ; 0.517150 ; 0.169411 ; 0.136748 ;
0.371930 ; 0.787231 ; -0.096483 ; 0.195169 ;
0.483432 ; 0.782682 ; -0.153916 ; 0.153980 ;
0.622661 ; 0.679881 ; 0.017694 ; -0.216995 ;
0.110371 ; 0.337144 ; 0.114728 ; 0.185034 ;
0.523721 ; 0.295470 ; -0.017574 ; -0.217005 ;
0.592364 ; 0.334153 ; -0.162833 ; 0.144518 ;
0.024258 ; 0.548085 ; 0.196985 ; 0.092719 ;
0.394448 ; 0.542621 ; -0.044484 ; -0.213122 ;
0.663554 ; 0.732778 ; -0.038956 ; -0.214202 ;
0.148232 ; 0.291583 ; 0.085214 ; -0.200346 ;
0.587246 ; 0.788454 ; 0.191085 ; 0.104339 ;
0.050235 ; 0.031705 ; -0.047700 ; 0.212426 ;
0.167694 ; 0.163862 ; 0.095021 ; 0.195885 ;
0.298148 ; 0.524938 ; 0.014305 ; -0.217245 ;
0.979072 ; 0.331108 ; -0.002492 ; 0.217701 ;
0.671465 ; 0.673513 ; -0.041760 ; 0.213673 ;
0.038690 ; 0.909732 ; -0.134794 ; -0.170970 ;
0.495737 ; 0.943414 ; -0.134169 ; 0.171460 ;
0.802340 ; 0.425475 ; 0.063686 ; -0.208192 ;
0.966917 ; 0.444429 ; 0.126688 ; -0.177060 ;
0.371095 ; 0.684145 ; -0.008418 ; 0.217553 ;
0.900046 ; 0.618487 ; 0.099752 ; -0.193519 ;
0.909132 ; 0.773877 ; -0.182713 ; 0.118389 ;
0.835930 ; 0.552771 ; -0.122940 ; 0.179682 ;
0.460574 ; 0.702669 ; 0.092788 ; 0.196953 ;
0.294172 ; 0.919489 ; -0.075035 ; -0.204377 ;
0.869835 ; 0.644097 ; 0.115685 ; 0.184437 ;
0.227150 ; 0.552494 ; -0.091287 ; -0.197653 ;
0.888980 ; 0.820223 ; -0.170873 ; 0.134917 ;
0.061300 ; 0.627662 ; 0.184175 ; -0.116102 ;
0.200404 ; 0.003506 ; 0.034464 ; -0.214970 ;
0.128011 ; 0.483858 ; -0.139525 ; -0.167131 ;
0.022728 ; 0.650866 ; 0.045600 ; 0.212886 ;
0.395192 ; 0.065304 ; 0.142395 ; -0.164693 ;
0.811593 ; 0.645441 ; 0.187736 ; -0.110250 ;
0.187288 ; 0.985979 ; -0.110874 ; -0.187368 ;
0.170853 ; 0.692325 ; -0.004007 ; 0.217679 ;
0.275506 ; 0.223227 ; -0.063566 ; 0.208229 ;
0.467408 ; 0.305219 ; -0.047833 ; -0.212396 ;
0.578873 ; 0.429098 ; 0.070623 ; 0.205943 ;
0.113478 ; 0.451998 ; -0.207789 ; -0.064991 ;
0.970264 ; 0.879063 ; -0.023953 ; 0.216394 ;
0.035227 ; 0.793763 ; -0.083646 ; -0.201006 ;
0.708441 ; 0.032923 ; -0.198580 ; 0.089253 ;
0.292577 ; 0.574400 ; -0.194460 ; -0.097904 ;
0.075354 ; 0.729865 ; -0.090144 ; 0.198177 ;
0.918260 ; 0.117641 ; -0.024245 ; -0.216361 ;
0.308918 ; -0.000270 ; -0.187656 ; -0.110386 ;
0.084114 ; 0.962381 ; 0.067952 ; 0.206839 ;
0.340053 ; 0.512115 ; 0.203776 ; -0.076652 ;
0.007857 ; 0.607747 ; 0.040298 ; 0.213953 ;
0.608863 ; 0.635522 ; -0.171883 ; 0.133628 ;
0.532523 ; 0.900219 ; 0.108761 ; -0.188603 ;
0.276746 ; 0.130942 ; -0.199483 ; 0.087215 ;
0.338277 ; 0.037911 ; -0.128947 ; 0.175421 ;
0.867362 ; 0.471324 ; 0.145850 ; 0.161641 ;
0.242297 ; 0.188295 ; 0.097718 ; -0.194554 ;
0.317049 ; 0.777931 ; -0.124708 ; -0.178460 ;
0.467345 ; 0.759451 ; 0.089712 ; 0.206582 ;
0.451178 ; 0.393294 ; 0.165371 ; -0.141606 ;
0.509793 ; 0.257680 ; -0.189211 ; -0.107699 ;
0.034214 ; 0.065412 ; 0.188959 ; -0.108142 ;
0.480695 ; 0.816042 ; 0.070596 ; 0.205952 ;
0.491625 ; 0.769438 ; -0.032232 ; 0.215316 ;
0.358759 ; 0.298465 ; -0.013244 ; -0.238894 ;
0.114221 ; 0.143968 ; -0.204334 ; 0.075151 ;
0.015637 ; 0.077087 ; -0.074995 ; -0.204391 ;
0.582459 ; 0.564125 ; 0.152029 ; -0.155843 ;
0.136153 ; 0.390680 ; -0.210167 ; -0.056830 ;
0.666292 ; 0.829030 ; -0.072417 ; -0.205319 ;
0.219804 ; 0.360108 ; -0.068005 ; -0.206822 ;
0.801344 ; 0.477545 ; -0.069918 ; -0.206183 ;
0.417941 ; 0.617803 ; 0.088270 ; 0.199019 ;
0.526488 ; 0.732188 ; -0.087287 ; 0.199452 ;
0.472946 ; 0.551953 ; 0.142674 ; -0.164451 ;
0.160028 ; 0.060682 ; 0.011462 ; 0.217414 ;
0.247823 ; 0.199395 ; -0.150873 ; -0.156963 ;
0.000934 ; 0.374388 ; 0.059606 ; 0.209397 ;
0.353355 ; 0.737489 ; -0.084988 ; -0.200442 ;
0.412444 ; 0.838983 ; -0.172494 ; -0.132838 ;
0.720204 ; 0.620241 ; 0.090928 ; 0.197818 ;
0.761878 ; 0.321091 ; 0.187829 ; -0.110092 ;
0.112763 ; 0.325730 ; -0.072271 ; 0.205370 ;
0.956087 ; 0.448094 ; -0.019368 ; -0.216852 ;
0.387968 ; 0.742646 ; 0.023222 ; 0.216473 ;
0.893313 ; 0.305215 ; -0.099938 ; -0.193423 ;
0.388036 ; 0.167928 ; -0.160122 ; -0.147516 ;
0.366323 ; 0.749815 ; -0.096164 ; 0.195327 ;
0.679579 ; 0.941609 ; -0.068603 ; -0.206624 ;
0.170661 ; 0.348660 ; 0.160601 ; -0.146995 ;
0.424586 ; 0.695398 ; -0.130767 ; 0.174069 ;
0.502615 ; 0.954970 ; -0.125346 ; -0.178013 ;
0.315333 ; 0.230817 ; 0.142541 ; 0.164566 ;
0.418111 ; 0.890278 ; 0.083951 ; 0.200878 ;
0.043475 ; 0.029169 ; 0.193610 ; 0.099576 ;
0.185915 ; 0.760023 ; -0.019023 ; -0.216883 ;
0.222110 ; 0.375488 ; -0.008777 ; -0.217538 ;
0.170965 ; 0.906309 ; -0.180348 ; -0.121962 ;
0.106939 ; 0.116344 ; -0.083327 ; -0.201138 ;
0.644821 ; 0.460769 ; -0.042278 ; -0.213571 ;
0.998402 ; 0.034662 ; -0.166580 ; 0.140182 ;
0.496275 ; 0.044834 ; -0.046477 ; -0.212697 ;
0.991801 ; 0.852355 ; -0.047235 ; -0.212530 ;
0.130928 ; 0.083460 ; -0.105532 ; 0.190428 ;
0.332384 ; 0.869667 ; 0.012378 ; 0.217363 ;
0.010117 ; 0.741750 ; 0.038092 ; -0.214357 ;
0.318678 ; 0.202663 ; -0.184547 ; -0.115510 ;
0.369414 ; 0.504477 ; 0.072164 ; 0.205408 ;
0.372058 ; 0.679078 ; -0.175617 ; -0.128681 ;
0.702225 ; 0.350116 ; 0.170992 ; 0.134765 ;
0.387939 ; 0.329772 ; 0.066995 ; -0.207151 ;
0.298349 ; 0.580821 ; -0.071088 ; -0.205783 ;
0.456973 ; 0.523845 ; -0.031820 ; -0.215378 ;
0.400598 ; 0.260562 ; 0.145351 ; 0.168693 ;
0.181556 ; 0.721466 ; -0.022279 ; 0.216573 ;
0.811709 ; 0.277020 ; 0.073945 ; 0.204773 ;
0.326986 ; 0.847549 ; 0.204427 ; -0.074898 ;
0.235821 ; 0.035576 ; 0.105838 ; 0.190259 ;
0.069165 ; 0.306428 ; -0.024484 ; -0.216334 ;
0.739823 ; 0.777375 ; -0.052936 ; -0.211182 ;
0.343981 ; 0.602024 ; 0.063287 ; -0.208314 ;
0.380206 ; 0.522087 ; 0.052909 ; -0.211189 ;
0.552272 ; 0.594793 ; 0.176095 ; 0.128025 ;
0.563831 ; 0.629374 ; -0.167391 ; 0.139213 ;
0.463760 ; 0.377983 ; -0.012485 ; 0.217357 ;
0.240690 ; 0.990978 ; 0.012020 ; 0.217383 ;
0.354323 ; 0.785569 ; 0.136187 ; 0.062973 ;
0.112982 ; 0.850971 ; -0.174726 ; 0.129887 ;
0.901532 ; 0.520237 ; -0.137212 ; 0.169035 ;
0.341840 ; 0.245765 ; -0.078224 ; 0.203177 ;
0.144274 ; 0.903552 ; -0.020936 ; -0.216706 ;
0.434738 ; 0.068175 ; 0.102223 ; 0.192225 ;
0.099179 ; 0.262110 ; 0.160747 ; -0.146835 ;
0.585496 ; 0.761218 ; 0.157119 ; 0.150710 ;
0.519879 ; 0.923687 ; -0.169238 ; 0.136961 ;
0.765926 ; 0.633943 ; -0.111034 ; 0.187274 ;
0.198045 ; 0.848907 ; 0.033973 ; 0.215049 ;
0.505001 ; 0.800849 ; 0.059620 ; -0.209393 ;
0.290632 ; 0.887345 ; 0.057321 ; 0.210034 ;
0.768640 ; 0.755285 ; -0.091340 ; 0.197629 ;
0.256569 ; 0.653820 ; 0.200759 ; -0.084237 ;
0.153073 ; 0.548383 ; -0.048550 ; 0.212233 ;
0.025806 ; 0.035588 ; -0.187430 ; -0.110769 ;
0.118758 ; 0.617512 ; 0.041707 ; 0.213683 ;
0.930471 ; 0.317130 ; -0.082804 ; -0.208483 ;
0.166431 ; 0.220498 ; 0.101240 ; -0.192745 ;
0.178530 ; 0.935404 ; 0.006585 ; 0.217616 ;
0.490173 ; 0.508159 ; 0.033202 ; -0.215169 ;
0.842200 ; 0.859077 ; -0.184494 ; 0.115595 ;
0.171218 ; 0.209494 ; 0.125253 ; 0.178078 ;
0.095981 ; 0.594723 ; 0.094277 ; 0.196245 ;
0.096506 ; 0.947560 ; 0.200693 ; -0.084395 ;
0.687431 ; 0.810285 ; 0.091964 ; -0.197339 ;
0.949029 ; 0.189363 ; 0.130515 ; -0.174258 ;
0.967674 ; 0.597995 ; 0.089320 ; 0.198550 ;
0.890072 ; 0.804159 ; -0.035607 ; -0.214784 ;
0.582731 ; 0.339326 ; -0.184826 ; -0.115063 ;
0.029783 ; 0.258892 ; 0.116030 ; 0.184220 ;
0.747707 ; 0.224429 ; -0.034584 ; -0.214951 ;
0.426301 ; 0.428648 ; -0.138741 ; -0.167783 ;
0.770821 ; 0.370734 ; -0.142634 ; -0.164485 ;
0.403349 ; 0.049582 ; -0.190500 ; -0.105403 ;
0.091959 ; 0.580621 ; -0.071540 ; 0.205626 ;
0.279424 ; 0.774440 ; 0.075261 ; 0.204294 ;
0.024182 ; 0.715707 ; -0.065042 ; -0.207773 ;
0.498363 ; 0.866375 ; -0.189636 ; 0.106949 ;
0.227037 ; 0.712598 ; -0.182248 ; 0.119104 ;
0.058226 ; 0.519719 ; -0.161292 ; -0.146236 ;
0.354927 ; 0.195229 ; 0.187085 ; -0.111352 ;
0.268252 ; 0.799946 ; 0.120176 ; 0.181542 ;
0.350534 ; 0.743795 ; -0.186314 ; -0.112637 ;
0.357741 ; 0.202614 ; -0.118422 ; -0.182691 ;
0.238674 ; 0.763809 ; 0.141372 ; -0.165572 ;
0.870433 ; 0.859136 ; -0.020697 ; 0.216729 ;
0.968251 ; 0.994830 ; -0.161079 ; -0.146470 ;
0.024031 ; 0.336053 ; -0.195967 ; -0.138730 ;
0.223401 ; 0.638146 ; -0.143020 ; 0.164150 ;
0.464745 ; 0.093445 ; -0.119100 ; 0.182250 ;
0.067952 ; 0.107137 ; -0.169411 ; -0.136748 ;
0.382717 ; 0.536414 ; -0.216413 ; -0.023777 ;
0.263309 ; 0.415758 ; 0.196799 ; 0.093114 ;
0.280464 ; 0.718892 ; 0.101200 ; 0.192766 ;
0.432774 ; 0.170793 ; 0.012432 ; 0.217360 ;
0.447231 ; 0.648790 ; 0.154421 ; -0.153473 ;
0.179214 ; 0.206830 ; 0.051447 ; -0.211549 ;
0.230633 ; 0.240670 ; 0.100881 ; -0.192933 ;
0.262896 ; 0.844949 ; -0.139379 ; 0.167253 ;
0.393130 ; 0.873912 ; 0.195164 ; 0.096493 ;
0.138580 ; 0.758606 ; 0.094981 ; 0.195905 ;
0.311828 ; 0.583855 ; 0.103446 ; -0.191570 ;
0.072476 ; 0.488510 ; 0.117705 ; -0.183155 ;
0.555861 ; 0.886430 ; 0.014093 ; -0.217259 ;
0.365997 ; 0.571929 ; 0.008977 ; 0.217530 ;
0.134541 ; 0.210836 ; 0.061135 ; -0.208956 ;
0.831084 ; 0.284361 ; 0.016591 ; -0.217082 ;
0.258508 ; 0.970943 ; -0.197995 ; 0.090543 ;
0.116550 ; 0.036852 ; 0.060975 ; 0.209002 ;
0.142768 ; 0.252637 ; -0.072975 ; 0.205121 ;
0.726471 ; 0.360030 ; 0.165464 ; -0.141498 ;
0.060671 ; 0.133342 ; 0.104310 ; -0.191101 ;
0.391611 ; 0.552210 ; 0.070304 ; 0.206052 ;
0.667435 ; 0.627435 ; -0.072802 ; 0.205182 ;
0.466571 ; 0.916122 ; 0.207177 ; 0.066914 ;
0.442236 ; 0.240539 ; -0.083951 ; 0.200878 ;
0.818930 ; 0.651391 ; 0.115711 ; 0.184420 ;
0.474121 ; 0.171878 ; -0.038012 ; -0.214371 ;
0.226441 ; 0.348397 ; -0.037654 ; -0.214435 ;
0.171581 ; 0.130967 ; 0.002080 ; 0.217705 ;
0.073008 ; 0.127795 ; -0.063420 ; 0.208274 ;
0.320972 ; 0.767441 ; -0.121811 ; 0.180450 ;
0.633182 ; 0.380402 ; 0.136933 ; 0.169261 ;
0.488354 ; 0.750657 ; 0.121133 ; 0.180905 ;
0.190503 ; 0.159278 ; 0.076018 ; 0.204013 ;
0.341345 ; 0.453215 ; 0.176574 ; -0.127365 ;
0.295120 ; 0.175105 ; -0.018252 ; -0.216949 ;
0.325346 ; 0.273370 ; 0.168879 ; 0.137404 ;
0.190042 ; 0.432409 ; -0.024245 ; -0.216361 ;
0.175810 ; 0.566862 ; 0.106861 ; -0.189686 ;
0.659716 ; 0.476499 ; 0.177211 ; 0.126476 ;
0.553894 ; 0.226641 ; 0.014638 ; 0.217223 ;
0.343601 ; 0.273549 ; -0.009933 ; 0.217489 ;
0.114613 ; 0.859677 ; 0.117120 ; 0.183529 ;
0.162157 ; 0.718425 ; 0.057494 ; 0.209987 ;
0.639440 ; 0.615071 ; 0.208932 ; 0.061218 ;
0.231567 ; 0.759888 ; -0.083805 ; -0.200940 ;
0.060570 ; 0.619868 ; -0.051328 ; -0.211579 ;
0.329390 ; 0.160453 ; 0.059779 ; 0.209348 ;
0.553307 ; 0.048098 ; 0.078476 ; -0.203080 ;
0.929365 ; 0.862404 ; 0.137345 ; -0.168927 ;
0.002681 ; 0.809432 ; 0.214539 ; 0.037052 ;
0.130634 ; 0.008242 ; -0.180693 ; -0.121450 ;
0.040971 ; 0.865647 ; 0.175497 ; 0.128844 ;
0.798350 ; 0.557427 ; 0.153066 ; 0.154825 ;
0.477708 ; 0.173754 ; 0.059008 ; -0.209566 ;
0.700247 ; 0.542327 ; 0.183205 ; -0.117627 ;
0.289768 ; 0.254998 ; -0.062743 ; -0.208479 ;
0.359348 ; 0.953833 ; 0.157770 ; -0.150029 ;
0.047667 ; 0.379895 ; 0.042398 ; -0.213547 ;
0.935634 ; 0.237239 ; -0.000857 ; -0.217714 ;
0.918693 ; 0.389057 ; 0.135432 ; -0.170465 ;
0.705776 ; 0.426081 ; -0.144816 ; -0.176149 ;
0.261617 ; 0.133348 ; -0.199457 ; -0.087275 ;
0.136672 ; 0.892948 ; -0.128973 ; 0.175402 ;
0.206575 ; 0.539750 ; 0.100110 ; -0.193334 ;
0.043646 ; 0.729545 ; -0.077387 ; 0.203498 ;
0.130277 ; 0.304861 ; 0.058783 ; -0.209630 ;
0.397333 ; 0.751249 ; -0.181504 ; -0.120235 ;
0.765530 ; 0.209160 ; 0.169212 ; -0.136994 ;
0.216271 ; 0.127721 ; -0.101094 ; -0.192821 ;
0.336652 ; 0.059512 ; -0.144096 ; 0.163206 ;
0.147289 ; 0.632486 ; -0.015528 ; -0.217161 ;
0.500510 ; 0.252699 ; -0.216586 ; 0.022149 ;
0.994874 ; 0.525657 ; -0.030106 ; 0.215624 ;
0.929599 ; 0.972602 ; -0.135485 ; -0.170423 ;
0.108443 ; 0.051238 ; 0.036511 ; -0.214632 ;
0.907015 ; 0.002611 ; -0.064510 ; -0.207939 ;
0.646238 ; 0.578849 ; 0.048484 ; -0.212248 ;
0.921002 ; 0.166972 ; 0.050424 ; -0.211796 ;
0.595817 ; 0.345667 ; -0.125691 ; 0.177769 ;
0.483679 ; 0.399335 ; -0.041042 ; 0.213812 ;
0.817712 ; 0.837180 ; 0.198101 ; 0.090310 ;
0.706979 ; 0.428672 ; 0.096219 ; 0.183143 ;
0.246791 ; 0.797879 ; -0.098091 ; 0.194366 ;
0.151228 ; 0.104151 ; -0.022597 ; -0.216540 ;
0.933724 ; 0.852905 ; 0.033973 ; 0.215049 ;
0.475726 ; 0.332826 ; -0.212400 ; 0.047815 ;
0.935342 ; 0.765721 ; -0.006492 ; 0.217619 ;
0.052461 ; 0.641383 ; -0.129651 ; 0.174902 ;
0.426522 ; 0.314711 ; -0.133850 ; -0.171709 ;
0.864877 ; 0.372503 ; -0.072058 ; -0.205445 ;
0.846515 ; 0.802173 ; 0.201051 ; -0.083536 ;
0.290471 ; 0.505366 ; -0.019209 ; 0.216866 ;
0.806571 ; 0.175908 ; 0.100801 ; 0.192974 ;
0.064400 ; 0.083592 ; -0.209157 ; -0.060441 ;
0.245835 ; 0.785211 ; 0.155511 ; -0.152369 ;
0.440831 ; 0.298314 ; 0.081121 ; 0.202038 ;
0.163999 ; 0.766658 ; 0.206048 ; -0.070315 ;
0.175070 ; 0.165182 ; -0.109280 ; 0.188303 ;
0.912004 ; 0.038413 ; 0.209875 ; 0.057900 ;
0.022352 ; 0.850334 ; 0.080576 ; 0.202256 ;
0.696150 ; 0.934323 ; -0.145079 ; 0.162333 ;
0.493321 ; 0.607908 ; 0.074640 ; 0.292524 ;
0.431341 ; 0.455391 ; -0.030385 ; -0.215585 ;
0.465398 ; 0.343621 ; -0.137903 ; -0.168471 ;
0.189886 ; 0.155593 ; 0.068483 ; 0.206664 ;
0.390851 ; 0.817562 ; -0.076058 ; 0.203998 ;
0.751589 ; 0.631481 ; -0.128920 ; -0.175441 ;
0.332751 ; 0.443445 ; -0.010172 ; 0.217478 ;
0.229497 ; 0.669558 ; 0.004432 ; 0.217670 ;
0.360950 ; 0.744076 ; 0.073852 ; 0.204807 ;
0.574526 ; 0.981056 ; 0.147365 ; -0.160261 ;
0.282639 ; 0.410891 ; -0.195949 ; -0.094890 ;
0.287948 ; 0.598477 ; -0.158169 ; -0.149608 ;
0.224867 ; -0.000306 ; 0.131857 ; -0.173245 ;
0.174871 ; 0.867335 ; -0.205875 ; 0.070820 ;
0.590130 ; 0.243697 ; -0.129346 ; 0.175128 ;
0.185352 ; 0.078453 ; 0.182460 ; 0.118778 ;
0.358042 ; 0.991839 ; 0.126741 ; -0.177022 ;
0.033911 ; 0.724249 ; -0.110170 ; 0.187783 ;
0.767265 ; 0.786861 ; 0.075912 ; 0.204052 ;
0.453683 ; 0.374825 ; 0.145731 ; 0.161749 ;
0.813680 ; 0.040616 ; 0.196958 ; -0.092776 ;
0.056634 ; 0.182629 ; -0.051075 ; -0.211640 ;
0.635946 ; 0.866938 ; -0.101213 ; 0.192759 ;
0.626182 ; 0.014840 ; -0.181969 ; -0.119530 ;
0.257133 ; 0.507297 ; -0.008020 ; -0.217568 ;
0.105943 ; 0.199669 ; -0.064231 ; -0.208025 ;
0.686528 ; 0.412294 ; -0.010691 ; -0.217453 ;
0.138883 ; 0.913709 ; 0.089453 ; 0.198490 ;
0.253512 ; 0.921313 ; -0.184720 ; -0.115233 ;
0.433728 ; 0.176975 ; 0.101306 ; 0.192710 ;
0.145470 ; 0.584403 ; -0.171869 ; 0.133645 ;
0.174711 ; 0.489648 ; -0.122183 ; -0.180198 ;
0.419104 ; 0.101665 ; 0.025601 ; 0.216205 ;
0.793297 ; 0.086148 ; -0.051088 ; 0.211636 ;
0.650557 ; 0.891465 ; 0.175843 ; 0.128372 ;
0.519811 ; 0.803953 ; -0.115592 ; 0.184495 ;
0.419836 ; 0.281973 ; 0.002824 ; 0.217697 ;
0.179208 ; 0.599107 ; -0.187085 ; 0.111352 ;
0.358940 ; 0.323663 ; -0.138369 ; -0.168090 ;
0.290418 ; 0.669721 ; -0.181969 ; 0.119530 ;
0.289480 ; 0.238187 ; 0.161823 ; -0.145648 ;
0.260315 ; 0.209987 ; -0.175657 ; 0.128626 ;
0.077127 ; 0.476142 ; -0.025627 ; -0.216202 ;
